,Concept_ID,is,sah
764,hinauf::ADV,upp eftir,үөһэ
765,überall::ADV,alls staðar,бэйдиэ
766,nicht::ADV,ekki,буолбатах
767,ein wenig::ADV,dálítið,кыратык
768,kaum::ADV,varla,нэһиилэ
769,kaum::ADV,tæplega,нэһиилэ
770,sehr::ADV,mjög,бэрт
771,sehr::ADV,mjög,наһаа
772,so::ADV,svo,оччо
773,so::ADV,svo,оннук
774,so::ADV,þannig,оччо
775,so::ADV,þannig,оннук
776,noch::ADV,enn,өссө
777,noch::ADV,ennþá,өссө
778,nur::ADV,bara,эрэ
779,nur::ADV,bara,сыччах
780,nur::ADV,aðeins,эрэ
781,nur::ADV,aðeins,сыччах
782,schon::ADV,nú þegar,бэлиэр
783,wieder::ADV,aftur,эмиэ
784,wieder::ADV,að nýju,эмиэ
785,vergebens::ADV,árangurslaust,таак
786,vor::PRP,fyrir,иннигэр
787,hinter::PRP,bak við,кэлин
788,hinter::PRP,aftur fyrir,кэлин
789,unter::PRP,undir,-ҕа
790,unter::PRP,undir,оһох түгэҕэ
791,durch::PRP,gegnum,курдары
792,neben::PRP,hjá,аттыгар
793,neben::PRP,við hliðina á,аттыгар
794,zwischen::PRP,milli,ыккардынан
795,zwischen::PRP,á milli,ыккардынан
796,wegen::PRP,vegna,уҥуортан
797,dies::PRN,þetta,ити
798,dies::PRN,þetta,бу
799,das::PRN,það,били
800,alles::PRN,allt,барыта
801,ich::PRN,ég,мин
802,du::PRN,þú,эн
803,er::PRN,hann,кнни
804,wir::PRN,við,биһиги
805,ihr::PRN,þið,эһиги
806,sie::PRN,þær,кинилэр
807,sie::PRN,þeir,кинилэр
808,was::FPRN,hvað,туох
809,wer::FPRN,hver,ким
810,wo::FADV,hvar,ханна
811,wohin::FADV,hvert,ханна
812,wie::FADV,hvernig,хайдах
813,warum::FADV,hvers vegna,тоҕо
814,wieviel::FNUM,hve mikill,төһө
815,eins::NUM,einn,биир
816,zwei::NUM,tveir,икки
817,drei::NUM,þrír,үс
818,vier::NUM,fjórir,түөрт
819,fünf::NUM,fimm,биэс
820,sechs::NUM,sex,алта
821,sieben::NUM,sjö,сэттэ
822,acht::NUM,átta,аҕыс
823,neun::NUM,níu,тоҕус
824,zehn::NUM,tíu,уон
825,elf::NUM,ellefu,уон биир
826,zwölf::NUM,tólf,уон икки
827,zwanzig::NUM,tuttugu,сүүрбэ
828,dreißig::NUM,þrjátíu,отут
829,vierzig::NUM,fjörutíu,түөрт уон
830,fünfzig::NUM,fimmtíu,биэс уон
831,sechzig::NUM,sextíu,алта уон
832,siebzig::NUM,sjötíu,сэттэ уон
833,achtzig::NUM,áttatíu,аҕыс уон
834,neunzig::NUM,níutíu,тоҕус уонус
835,hundert::NUM,hundrað,сүүс
836,tausend::NUM,þúsund,тыһыынча
837,und::CNJ,og,да
838,und::CNJ,og,уонна
839,und::CNJ,og,итиэннэ
840,oder::CNJ,eða,эбэтэр
841,stehen::V,standa,тур
842,sitzen::V,sitja,олор
843,liegen::V,liggja,сыт
844,hängen::V,hanga,санньылый
845,werden::V,verða,буол
846,passieren::V,gerast,буол
847,beginnen::V,byrja,саҕалан
848,enden::V,enda,бүт
849,enden::V,lykta,бүт
850,wechseln::V,skipta,уларый
851,aufgehen[Sonne]::V,koma upp,ой
852,untergehen[Sonne]::V,ganga til viðar,киир
853,scheinen[Sonne]::V,skína,сырдат
854,donnern::V,þruma,эт
855,wehen::V,blása,үр
856,strömen::V,streyma,кутулун
857,fließen::V,fljóta,сүүр
858,sich drehen::V,snúast,эргий
859,schwanken::V,riða,биэтэҥнээ
860,schwanken::V,rugga,биэтэҥнээ
861,schwingen::V,sveiflast,эйэҥнээ
862,fallen::V,falla,оҕут
863,brennen::V,brenna,умай
864,rauchen::V,reykja,буруолаа
865,regnen::V,rigna,самыырдаа
866,gefrieren::V,frjósa,тоҥ
867,tauen::V,þiðna,ир
868,schmelzen::V,bráðna,уулун
869,trocknen::V,þorna,куур
870,sieden::V,sjóða,оргуй
871,faulen::V,rotna,сытый
872,verfaulen::V,rotna,сытыйан_хаал
873,reißen::V,rifna,хайыт
874,reißen::V,rifna,быһытталан
875,versinken::V,sökkva,тимир
876,versinken::V,sökkva,батылын
877,vergehen::V,líða,дьай
878,erscheinen::V,birtast,көһүн
879,verschwinden::V,hverfa,сүт
880,sinken::V,síga,намтаа
881,abnehmen::V,lækka,аччаа
882,abnehmen::V,minnka,аччаа
883,zunehmen::V,aukast,элбээ
884,steigen::V,stíga,үрдээ
885,wachsen::V,vaxa,үүн
886,glänzen::V,glóa,кылбай
887,glänzen::V,glampa,кылбай
888,funkeln::V,leiftra,күлүмнээ
889,funkeln::V,leiftra,күлүмүрдээ
890,lärmen::V,hafa hátt,тыаһаа
891,läuten::V,hringja,собуоннаа
892,klingeln::V,hringja,линкинээ
893,klirren::V,glamra,айгырат
894,klirren::V,skrölta,айгырат
895,brausen::V,ólga,сирилээ
896,rauschen::V,suða,суугунаа
897,klingen::V,hljóma,доргуй
898,bellen::V,gelta,үр
899,heulen::V,væla,улуй
900,heulen::V,ýlfra,улуй
901,blasen::V,blása,үр
902,pfeifen::V,blístra,иһиир
903,schreien::V,æpa,кылан
904,schreien::V,æpa,хаһыытаа
905,stöhnen::V,stynja,ынчыктаа
906,zittern::V,titra,титирээ
907,zittern::V,titra,дьигиһий
908,zittern::V,skjálfa,титирээ
909,zittern::V,skjálfa,дьигиһий
910,leben::V,lifa,олор
911,geboren werden::V,fæðast,төрөө
912,atmen::V,anda,тыын
913,atmen::V,draga andann,тыын
914,trinken::V,drekka,ис
915,essen::V,borða,аһаа
916,schlucken::V,kingja,ыйыһын
917,müde werden::V,þreytast,сылай
918,einschlafen::V,sofna,утуйан хаал
919,schlafen::V,sofa,утуй
920,schlafen::V,sofa,утуйа сыт
921,aufwachen::V,vakna,уһугун
922,aufstehen::V,fara á fætur,тур
923,sich erholen::V,hvíla sig,сынньан
924,krank werden::V,veikjast,ыарый
925,krank werden::V,verða veikur,ыарый
926,krank sein::V,vera veikur,ыарый
927,krank sein::V,vera veikur,ыарыт
928,schmerzen::V,kenna til,ыарыт
929,husten::V,hósta,сөтөлүн
930,genesen::V,batna,көн
931,genesen::V,frískast,көн
932,sterben::V,deyja,өл
933,umkommen::V,farast,өл
934,umkommen::V,farast,оҕут
935,sich bewegen::V,bifast,хамсаа
936,sich rühren::V,hreyfast,хамсаа
937,sich erheben::V,standa upp,тур
938,sich setzen::V,setjast,олор
939,hinfallen::V,detta,оҕут
940,laufen::V,labba,хаам
941,schreiten::V,ganga,атыллаа
942,spazierengehen::V,ganga sér til skemmtunar,дьаарбай
943,eilen::V,fara hratt,тиэтэй
944,sich beeilen::V,flýta sér,ыксаа
945,sausen::V,þjóta,элээр
946,rennen::V,hlaupa,сүүрэкэлээ
947,springen::V,stökkva,ой
948,springen::V,stökkva,ыстан
949,klettern::V,klifra,ытын
950,schaukeln::V,róla,эйэҥнээ
951,schaukeln::V,róla,биэрэҥнээ
952,schaukeln::V,rugga,эйэҥнээ
953,schaukeln::V,rugga,биэрэҥнээ
954,kriechen::V,skríða,сыыл
955,schwimmen::V,synda,уһун
956,schwimmen::V,synda,харбаа
957,tauchen::V,kafa,умус
958,rudern::V,róa,эрт
959,fahren::V,aka,айаннаа
960,fahren::V,fara,айаннаа
961,fliegen::V,fljúga,көт
962,gehen::V,fara,бар
963,gehen::V,ganga,бар
964,weggehen::V,fara burt,бар
965,weggehen::V,ganga burt,бар
966,abfahren::V,aka burt,бар
967,anhalten::V,stöðva,тохтоо
968,hineingehen::V,ganga inn,киир
969,eintreten::V,koma inn,киир
970,eintreten::V,ganga inn,киир
971,kommen::V,koma,кэл
972,ankommen::V,koma til,кэл
973,ankommen::V,koma til,тиий
974,zurückkommen::V,koma til baka,төнүн
975,bleiben::V,haldast,хаал
976,bleiben::V,vera kyrr,хаал
977,warten::V,bíða,көһүт
978,erwarten::V,búast við,күүт
979,erwarten::V,búast við,көһүт
980,erwarten::V,eiga von á,күүт
981,erwarten::V,eiga von á,көһүт
982,suchen::V,leita,ирдээ
983,suchen::V,leita,көрдөө
984,finden::V,finna,бул
985,versuchen::V,reyna,сорун
986,vorbereiten::V,undirbúa,бэлэмнээ
987,lieben::V,elska,таптаа
988,mögen::V,þykja gott,сөбүл
989,mögen::V,falla í geð,сөбүл
990,lachen::V,hlæja,күл
991,rühren::V,snerta,долгут
992,weinen::V,gráta,ытаа
993,schimpfen::V,skammast,үөҕүс
994,sich ärgern::V,sárna,кыыһыр
995,sich ärgern::V,sárna,кыйахан
996,sich ärgern::V,gremjast,кыыһыр
997,sich ärgern::V,gremjast,кыйахан
998,sich fürchten::V,óttast,куттан
999,sich fürchten::V,óttast,дьиксин
1000,fürchten::V,óttast,дьиксин
1001,fürchten::V,óttast,куттан
1002,fliehen::V,flýja,күрээ
1003,flüchten::V,strjúka,күрээ
1004,sehen::V,sjá,көр
1005,anschauen::V,horfa á,көр
1006,ansehen::V,líta á,көр
1007,hören::V,heyra,бил
1008,hören::V,heyra,иһит
1009,zuhören::V,hlusta,иһит
1010,probieren::V,smakka,боруобалаан көр
1011,probieren::V,smakka,амсайан көр
1012,riechen::V,þefa,сытырҕаа
1013,fühlen::V,finna til,бил
1014,scheinen::V,virðast,көһүн
1015,zu sehen sein::V,vera að sjá,көһүн
1016,vernehmen::V,heyra,иһит
1017,vernehmen::V,greina,иһит
1018,frieren::V,frjósa,тоҥ
1019,frieren::V,frjósa,үлүй
1020,tun::V,gera,гын
1021,können::V,geta,кыай
1022,wollen::V,ætla,баҕар
1023,wollen::V,vilja,баҕар
1024,anfangen::V,hefja,саҕалаа
1025,beenden::V,enda,бүтэр
1026,beenden::V,ljúka,бүтэр
1027,aufhören::V,lykta,уурай
1028,gelingen::V,heppnast,сатан
1029,geraten::V,lukkast,баар буолан биэр
1030,geraten::V,lukkast,баар буола тус
1031,geraten::V,lukkast,буолан таҕыс
1032,öffnen::V,opna,ас
1033,schließen::V,loka,сап
1034,schließen::V,loka,хатаа
1035,stellen::V,láta,уур
1036,stellen::V,láta,туруор
1037,stellen::V,setja,уур
1038,stellen::V,setja,туруор
1039,setzen::V,láta,туруор
1040,setzen::V,láta,уур
1041,setzen::V,setja,туруор
1042,setzen::V,setja,уур
1043,legen::V,láta,уур
1044,legen::V,leggja,уур
1045,berühren::V,koma við,тыыт
1046,berühren::V,koma við,таарый
1047,verbinden::V,sameina,кэлгий
1048,bedecken::V,hylja,бүрүй
1049,aufhängen::V,hengja,ыйаа
1050,aufhängen::V,hengja upp,ыйаа
1051,anzünden::V,kveikja í,умат
1052,aufheben::V,taka upp,өрө тарт
1053,aufheben::V,lyfta upp,өрө тарт
1054,zurücklassen::V,skilja eftir,бырах
1055,verlieren::V,týna,сүтэр
1056,verlieren::V,glata,сүтэр
1057,fallen lassen::V,missa,түһэр
1058,fallen lassen::V,missa,мүлчү тут
1059,machen::V,búa til,оҥор
1060,machen::V,búa til,оҥоһун
1061,herstellen::V,framleiða,оҥор
1062,bauen::V,smíða,тут
1063,bauen::V,byggja,тут
1064,reparieren::V,gera við,абырахтаа
1065,verbessern::V,bæta,тупсар
1066,ändern::V,breyta,уларыт
1067,graben::V,grafa,хас
1068,beugen::V,beygja,бокут
1069,beugen::V,beygja,токурут
1070,beugen::V,beygja,бүк баттаа
1071,biegen::V,sveigja,иэх
1072,biegen::V,sveigja,өҕүлүннэр
1073,drehen::V,snúa,эргит
1074,drehen::V,snúa,эргичит
1075,wenden::V,snúa,эргилин
1076,wenden::V,venda,эргилин
1077,umdrehen::V,venda,түҥнэр
1078,umdrehen::V,snúa við,түҥнэр
1079,heben::V,hefja,көтөх
1080,hochheben::V,lyfta upp,таһаар
1081,ergreifen::V,grípa,тут
1082,halten::V,rúma,тут
1083,halten::V,halda,тут
1084,drücken::V,þjá,ык
1085,drücken::V,þrýsta,ык
1086,schieben::V,ýta,ас
1087,kratzen::V,klóra,кыһыы
1088,lecken::V,sleikja,салаа
1089,beißen::V,bíta,ытыр
1090,abreißen::V,rífa af,быһа тарт
1091,abreißen::V,rífa af,туура тарт
1092,abreißen::V,rífa frá,быһа тарт
1093,abreißen::V,rífa frá,туура тарт
1094,abschneiden::V,skera af,быс
1095,abschneiden::V,skera af,быһан ыл
1096,abschneiden::V,skera af,быһа баттаа
1097,abschneiden::V,klippa af,быс
1098,abschneiden::V,klippa af,быһан ыл
1099,abschneiden::V,klippa af,быһа баттаа
1100,binden::V,binda,кэлгий
1101,stecken::V,stinga,батары ас
1102,brechen::V,brjóta,тоһут
1103,klopfen::V,berja,тоҥсуй
1104,klopfen::V,klappa,тоҥсуй
1105,hauen::V,berja,оҕус
1106,hauen::V,höggva,оҕус
1107,kleben::V,líma,силимнээ
1108,reiben::V,núa,аал
1109,streichen::V,smyrja,сыбаа
1110,schleifen::V,slípa,чочуй
1111,schneiden::V,skera,быс
1112,schneiden::V,klippa,быс
1113,rütteln::V,skaka,иэҕэҥнэт
1114,schütteln::V,hrista,сахсый
1115,schwenken::V,sveifla,дайбаа
1116,schütten::V,hella,кут
1117,füllen::V,fylla,толор
1118,einwickeln::V,vefja inn í,суулаа
1119,tragen::V,bera,ит
1120,schleppen::V,draga,сос
1121,ziehen::V,toga,тарт
1122,ziehen::V,draga,тарт
1123,aufbewahren::V,geyma,уур
1124,aufbewahren::V,geyma,харай
1125,werfen::V,kasta,бырах
1126,fangen::V,grípa,хап
1127,packen::V,þrífa í,тут
1128,verstecken::V,fela,саһыар
1129,teilen::V,deila,үллэр
1130,schicken::V,senda,ыыт
1131,bringen::V,færa,аҕал
1132,bringen::V,flytja,аҕал
1133,hinzufügen::V,bæta við,эп
1134,bekommen::V,hljóta,ыл
1135,bekommen::V,hljóta,булун
1136,bekommen::V,ná,ыл
1137,bekommen::V,ná,булун
1138,erhalten::V,fá,ыл
1139,nehmen::V,taka,ыл
1140,wählen::V,velja,быыбардаа
1141,auswählen::V,velja úr,тал
1142,bewahren::V,gæta,харай
1143,bewahren::V,vernda,харай
1144,behindern::V,varna,мэһэйдээ
1145,verderben::V,spilla,буорту гын
1146,beschädigen::V,skemma,алдьат
1147,zerbrechen::V,brjóta,үлтүрүт
1148,zerreißen::V,rífa,хайыта тарт
1149,zerreißen::V,rífa sundur,хайыта тарт
1150,zerstören::V,rífa niður,алдьат
1151,verbrennen::V,brenna,уоттаа
1152,geben::V,gefa,биэр
1153,reichen::V,rétta,аҕал
1154,schenken::V,gefa,бэлэхтээ
1155,versprechen::V,lofa,эрэннэр
1156,versprechen::V,heita,эрэннэр
1157,wünschen::V,óska,баҕар
1158,loben::V,lofa,хайҕаа
1159,loben::V,hrósa,хайҕаа
1160,küssen::V,kyssa,уураа
1161,wiegen::V,rugga,бигээ
1162,zudecken::V,þekja,сап
1163,zudecken::V,þekja,бүрүй
1164,zudecken::V,breiða yfir,сап
1165,zudecken::V,breiða yfir,бүрүй
1166,wecken::V,vekja,уһугуннар
1167,zeigen::V,sýna,көрдөр
1168,führen::V,leiða,салай
1169,lehren::V,kenna,үөрэт
1170,unterrichten::V,fræða,үөрэт
1171,aufziehen::V,ala upp,иит
1172,leiten::V,stjórna,салай
1173,antreiben::V,hvetja,кыһай
1174,lassen::V,láta,күһэй
1175,einladen::V,bjóða heim,ыҥыр
1176,vereinigen::V,sameina,холбоо
1177,vereinigen::V,sameina,түм
1178,besuchen::V,heimsækja,сырыт
1179,besuchen::V,heimsækja,билсэ сырыт
1180,treffen::V,hitta,көрүс
1181,sich versammeln::V,safnast saman,мүһүн
1182,sich versammeln::V,safnast saman,түмүс
1183,spielen::V,leika sér,оонньоо
1184,singen::V,syngja,ыллаа
1185,tanzen::V,dansa,үҥкүүлээ
1186,sich trennen::V,skiljast,араҕыс
1187,verlassen::V,yfirgefa,хааллар
1188,retten::V,bjarga,өрүһүй
1189,bewachen::V,gæta,араҥаччылаа
1190,bewachen::V,hafa vörð á,араҥаччылаа
1191,schützen::V,vernda,көмүскээ
1192,verteidigen::V,verja,көмүскээ
1193,sich schlagen::V,slást,охсус
1194,sich schlagen::V,berjast,охсус
1195,schießen::V,skjóta,ытыалаа
1196,siegen::V,sigra,хот
1197,siegen::V,sigra,кыай
1198,ärgern::V,ergja,кыыһырт
1199,ärgern::V,skaprauna,кыыһырт
1200,schlagen::V,slá,оҕус
1201,schlagen::V,lemja,оҕус
1202,treten::V,sparka,тэп
1203,stechen::V,stinga,кэй
1204,stoßen::V,hrinda,кэп
1205,stoßen::V,hrinda,үтүрүй
1206,stehlen::V,stela,уор
1207,stören::V,trufla,мэһэйдээ
1208,belästigen::V,ónáða,батар
1209,verbergen::V,leyna,кистээ
1210,täuschen::V,gabba,албыннаа
1211,täuschen::V,blekkja,албыннаа
1212,betrügen::V,svíkja,албыннаа
1213,betrügen::V,blekkja,албыннаа
1214,töten::V,drepa,өлөр
1215,wohnen::V,búa,олор
1216,arbeiten::V,vinna,үлэлээ
1217,sammeln::V,safna,мус
1218,sammeln::V,safna,хомуй
1219,pflücken::V,tína,үргээ
1220,pflücken::V,reyta,үргээ
1221,jagen::V,veiða,бултаа
1222,fischen::V,fiska,балыктаа
1223,fassen::V,veiða,тут
1224,hüten::V,gæta,манаа
1225,hüten::V,vakta,манаа
1226,treiben::V,reka,үүр
1227,anbinden::V,binda við,баай
1228,anbinden::V,binda fast,баай
1229,füttern::V,fóðra,аһат
1230,melken::V,mjólka,ыа
1231,hacken::V,höggva,кэрт
1232,gießen::V,hella,сиигирт
1233,reifen::V,þroskast,бус
1234,zubereiten::V,elda,бэлэмнээ
1235,zubereiten::V,tilbúa,бэлэмнээ
1236,kochen::V,sjóða,буһар
1237,backen::V,baka,буһар
1238,braten::V,steikja,хооруй
1239,braten::V,steikja,ыһаарылаа
1240,braten::V,steikja,соркуойдаа
1241,umrühren::V,hræra í,былаа
1242,stricken::V,prjóna,өр
1243,nähen::V,sauma,иистэн
1244,färben::V,lita,кырааскалаа
1245,reinigen::V,hreinsa,ыраастаа
1246,waschen::V,þvo,сууй
1247,abwischen::V,þerra,сот
1248,spülen::V,skola,сайҕаа
1249,spülen::V,þvo upp,сайҕаа
1250,fegen::V,sópa,сиппий
1251,fegen::V,hreinsa,сиппий
1252,kehren::V,sópa,харбаа
1253,baden::V,baða sig,сөтүөлээ
1254,sich waschen::V,þvo sér,суун
1255,ausziehen::V,fara úr,уһул
1256,anziehen::V,fara í,кэтэрт
1257,sich anziehen::V,klæðast,таҥын
1258,kämmen::V,greiða,тараа
1259,schmücken::V,prýða,симээ
1260,schmücken::V,skreyta,симээ
1261,sagen::V,segja,диэ
1262,sprechen::V,tala,эт
1263,sprechen::V,tala,саҥар
1264,reden::V,ræða,кэпсэт
1265,sich unterhalten::V,spjalla,кэпсэт
1266,sich unterhalten::V,ræðast við,кэпсэт
1267,fragen::V,spyrja,ыйыт
1268,bitten::V,biðja,көрдөс
1269,erzählen::V,segja frá,кэпсээ
1270,erzählen::V,segja frá,сэһэргээ
1271,mitteilen::V,tilkynna,биллэр
1272,nennen::V,nefna,ааттаа
1273,rufen::V,kalla,ыҥыр
1274,prahlen::V,gorta,чабылан
1275,prahlen::V,gorta,киһиргээ
1276,übersetzen::V,þýða,тылбаастаа
1277,denken::V,hugsa,санаа
1278,denken::V,hugsa,толкуйдаа
1279,glauben::V,trúa,итэҕэй
1280,bemerken::V,taka eftir,бэлиэтээ
1281,erkennen::V,þekkja,бил
1282,begreifen::V,skilja,өйдөө
1283,verstehen::V,skilja,өйдөө
1284,lernen::V,læra,үөрэн
1285,wissen::V,vita,бил
1286,sich erinnern an::V,minnast,аҕын
1287,vergessen::V,gleyma,умун
1288,messen::V,mæla,кэмнээ
1289,messen::V,mæla,кээмэйдээ
1290,zählen::V,telja,аах
1291,rechnen::V,reikna,аах
1292,lesen::V,lesa,аах
1293,malen::V,mála,уруһуйдаа
1294,zeichnen::V,teikna,уруһуйдаа
1295,schreiben::V,skrifa,суруй
1296,besitzen::V,hafa,баһылаа
1297,kaufen::V,kaupa,атыылас
1298,verkaufen::V,selja,атыылаа
1299,bezahlen::V,borga,төлөө
1300,zahlen::V,borga,төлөө
1301,beherrschen::V,hafa á valdi sínu,баһылаа
1302,ertragen::V,þola,тулуй
